animals,height
3,2.37
1,1.11
5,2.82
5,2.82
10,5.31
2,1.38
2,2.46
6,3.54
1,1.11
0,0.0
0,0.0
2,1.38
0,0.0
2,1.74
0,0.0
3,4.89
0,0.0
3,2.73
6,2.97
2,1.08
5,2.79
2,1.89
4,3.27
3,1.2
1,1.11
5,2.01
5,1.83
3,2.64
0,0.0
2,1.26
6,4.62
3,2.73
2,1.29
1,1.11
1,1.65
3,2.19
2,1.74
1,1.11
1,1.2
3,2.43
6,2.91
2,1.38
3,2.28
1,2.01
2,3.36
3,1.83
0,0.0
3,2.01
3,2.1
1,1.11
2,1.2
5,2.46
4,2.37
6,2.79
1,1.38
8,3.6
2,1.29
2,1.83
5,2.01
2,1.29
1,1.2
3,2.97
1,1.11
6,3.27
4,2.46
1,1.38
3,3.09
4,2.37
2,1.11
2,1.38
0,0.0
4,3.0
0,0.0
0,0.0
2,1.2
2,1.38
4,3.0
0,0.0
6,3.54
1,1.65
1,0.84
2,1.47
3,2.01
7,2.52
1,1.2
2,1.92
0,0.0
1,1.38
2,1.56
8,3.9
2,2.19
4,5.07
8,3.63
4,2.55
0,0.0
1,1.17
6,3.18
1,1.38
2,1.56
4,3.96
3,1.62
1,1.11
2,1.2
1,1.92
2,2.25
1,1.65
1,1.11
10,4.26
5,3.18
3,2.64
1,1.56
3,1.92
2,1.65
4,2.28
7,3.99
4,2.19
2,1.38
3,2.46
2,1.83
0,0.0
1,1.38
5,2.46
3,2.73
0,0.0
3,2.73
4,2.37
1,1.83
1,1.29
0,0.0
3,2.28
1,1.11
2,1.38
1,1.74
2,1.11
1,0.66
0,0.0
2,1.29
3,2.37
1,1.11
4,2.28
5,2.64
1,0.84
9,4.53
1,0.93
9,4.98
4,2.16
15,6.66
4,2.64
2,1.29
5,4.08
1,1.11
3,1.29
5,3.27
4,1.38
5,1.83
13,5.4
3,1.65
1,1.38
2,1.11
4,3.09
0,0.0
9,3.72
1,2.01
3,1.56
9,3.45
3,2.82
4,3.15
6,4.23
5,3.36
3,1.74
6,4.17
3,1.47
4,2.91
2,1.92
1,1.65
2,2.1
3,2.64
0,0.0
8,3.33
7,3.24
2,1.65
2,1.11
5,3.99
1,1.38
2,1.38
2,1.47
2,1.38
0,0.0
2,1.56
3,1.83
0,0.0
1,2.01
4,1.92
2,1.11
1,1.2
4,2.34
1,1.2
1,1.2
1,1.2
3,1.92
5,4.8
2,1.11
1,0.66
3,2.73
4,2.01
1,1.89
3,2.37
3,1.74
0,0.0
1,1.11
9,4.08
2,2.1
8,3.99
2,1.29
2,1.11
4,2.55
5,2.46
1,1.11
2,2.46
3,3.0
0,0.0
2,1.56
1,1.02
6,3.63
1,1.11
4,1.44
1,2.01
4,2.34
1,1.29
0,0.0
1,1.2
1,1.74
1,1.11
3,2.01
2,1.65
1,0.84
2,1.38
0,0.0
4,1.74
0,0.0
1,1.89
9,4.95
5,2.01
1,1.11
4,2.1
0,0.0
8,3.06
5,2.82
2,1.56
2,2.01
4,3.9
4,2.46
2,1.83
0,0.0
1,0.84
0,0.0
4,1.92
3,1.56
1,1.11
2,1.11
4,4.08
